INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"2000-068A","26590","PAYLOAD","INTELSAT 12 (PAS 12)","ESA","2000-10-29","FRGUI","","1436.08","2.81","35808","35764","","","0","LARGE","7288","2000","68","A","Y","INTELSAT 12 (PAS 12)","2000-068A","26590"
"2000-072A","26608","PAYLOAD","INTELSAT 1R (PAS 1R)","US","2000-11-16","FRGUI","","1436.10","2.62","35787","35786","","","0","LARGE","7289","2000","72","A","Y","INTELSAT 1R (PAS 1R)","2000-072A","26608"
"2000-076A","26624","PAYLOAD","ANIK F1","CA","2000-11-21","FRGUI","","1436.05","0.03","35795","35776","","","0","LARGE","7288","2000","76","A","Y","ANIK F1","2000-076A","26624"
"2000-080A","26635","PAYLOAD","USA 155","US","2000-12-06","AFETR","","1436.15","8.94","35816","35760","","","0","","7278","2000","80","A","Y","USA 155","2000-080A","26635"
"2000-081A","26638","PAYLOAD","ASTRA 2D","SES","2000-12-20","FRGUI","","1436.06","5.69","35794","35778","","","0","MEDIUM","7289","2000","81","A","Y","ASTRA 2D","2000-081A","26638"
"2000-081B","26639","PAYLOAD","AMC-8 (GE-8)","SES","2000-12-20","FRGUI","","1436.09","0.54","35793","35780","","","0","LARGE","7289","2000","81","B","Y","AMC-8 (GE-8)","2000-081B","26639"
"2001-005B","26695","PAYLOAD","SKYNET 4F","UK","2001-02-07","FRGUI","","1436.19","9.74","35799","35775","","","0","","7105","2001","5","B","Y","SKYNET 4F","2001-005B","26695"
"2001-009A","26715","PAYLOAD","USA 157","US","2001-02-27","AFETR","","1436.02","9.28","35794","35776","","","0","LARGE","7289","2001","9","A","Y","USA 157","2001-009A","26715"
"2001-009B","26716","ROCKET BODY","TITAN 4 CENTAUR R/B","US","2001-02-27","AFETR","","1433.42","10.99","35802","35667","","","0","","7289","2001","9","B","Y","TITAN 4 CENTAUR R/B","2001-009B","26716"
"2001-011A","26719","PAYLOAD","EUTE 28A (EB 1)","EUTE","2001-03-08","FRGUI","","1436.07","1.84","35808","35765","","","0","LARGE","7289","2001","11","A","Y","EUTE 28A (EB 1)","2001-011A","26719"
"2001-019A","26766","PAYLOAD","INTELSAT 10 (PAS 10)","US","2001-05-15","TTMTR","","1436.07","3.77","35795","35777","","","0","LARGE","7289","2001","19","A","Y","INTELSAT 10 (PAS 10)","2001-019A","26766"
"2001-024A","26824","PAYLOAD","INTELSAT 901","ITSO","2001-06-09","FRGUI","","1436.08","0.06","35794","35778","","","0","LARGE","7289","2001","24","A","Y","INTELSAT 901","2001-024A","26824"
"2001-025A","26853","PAYLOAD","ASTRA 2C","SES","2001-06-16","TTMTR","","1436.04","2.71","35797","35774","","","0","LARGE","7289","2001","25","A","Y","ASTRA 2C","2001-025A","26853"
"2001-033A","26880","PAYLOAD","USA 159","US","2001-08-06","AFETR","","1436.11","10.72","35789","35785","","","0","LARGE","7289","2001","33","A","Y","USA 159","2001-033A","26880"
"2001-037A","26892","PAYLOAD","COSMOS 2379","CIS","2001-08-24","TTMTR","","1436.00","11.35","35789","35780","","","0","LARGE","7289","2001","37","A","Y","COSMOS 2379","2001-037A","26892"
"2001-037D","26895","ROCKET BODY","SL-12 R/B(2)","CIS","2001-08-24","TTMTR","","1434.86","11.33","35870","35654","","","0","LARGE","7288","2001","37","D","Y","SL-12 R/B(2)","2001-037D","26895"
"2001-039A","26900","PAYLOAD","INTELSAT 902","ITSO","2001-08-30","FRGUI","","1435.72","0.49","35811","35748","","","0","LARGE","7289","2001","39","A","Y","INTELSAT 902","2001-039A","26900"
"2001-042A","26927","PAYLOAD","EUTE 12 WEST B","EUTE","2001-09-25","FRGUI","","1436.10","0.95","35815","35758","","","0","LARGE","7288","2001","42","A","Y","EUTE 12 WEST B","2001-042A","26927"
"2001-045D","26939","ROCKET BODY","SL-12 R/B(2)","CIS","2001-10-06","TTMTR","","1435.67","12.15","35908","35648","","","0","LARGE","7289","2001","45","D","Y","SL-12 R/B(2)","2001-045D","26939"
"2001-046A","26948","PAYLOAD","USA 162","US","2001-10-11","AFETR","","1436.07","10.57","35805","35767","","","0","","7225","2001","46","A","Y","USA 162","2001-046A","26948"
"2002-001A","27168","PAYLOAD","USA 164","US","2002-01-14","AFETR","","1436.05","8.72","35792","35779","","","0","","7288","2002","1","A","Y","USA 164","2002-001A","27168"
"2002-001B","27169","ROCKET BODY","TITAN 4 CENTAUR R/B","US","2002-01-14","AFETR","","1436.63","7.10","36016","35578","","","0","","7286","2002","1","B","Y","TITAN 4 CENTAUR R/B","2002-001B","27169"
"2002-006A","27378","PAYLOAD","ECHOSTAR 7","US","2002-02-21","AFETR","","1436.11","0.00","35793","35780","","","0","LARGE","7289","2002","6","A","Y","ECHOSTAR 7","2002-006A","27378"
"2002-007A","27380","PAYLOAD","INTELSAT 904","ITSO","2002-02-23","FRGUI","","1436.08","1.33","35797","35775","","","0","LARGE","7288","2002","7","A","Y","INTELSAT 904","2002-007A","27380"
"2002-011A","27389","PAYLOAD","TDRS 9","US","2002-03-08","AFETR","","1436.17","7.38","35900","35677","","","0","LARGE","7289","2002","11","A","Y","TDRS 9","2002-011A","27389"
"2002-015A","27399","PAYLOAD","JCSAT 2A","JPN","2002-03-29","FRGUI","","1436.07","2.78","35817","35755","","","0","LARGE","7289","2002","15","A","Y","JCSAT 2A","2002-015A","27399"
"2002-015B","27400","PAYLOAD","ASTRA 3A","SES","2002-03-29","FRGUI","","1436.09","5.82","35793","35780","","","0","LARGE","7289","2002","15","B","Y","ASTRA 3A","2002-015B","27400"
"2002-019A","27414","PAYLOAD","NSS 7","SES","2002-04-16","FRGUI","","1436.09","4.12","35797","35775","","","0","LARGE","7288","2002","19","A","Y","NSS 7","2002-019A","27414"
"2002-023A","27426","PAYLOAD","DIRECTV 5 (TEMPO 1)","US","2002-05-07","TTMTR","","1436.12","0.02","35803","35772","","","0","LARGE","7289","2002","23","A","Y","DIRECTV 5 (TEMPO 1)","2002-023A","27426"
"2002-027A","27438","PAYLOAD","INTELSAT 905","ITSO","2002-06-05","FRGUI","","1436.11","1.15","35798","35776","","","0","LARGE","7287","2002","27","A","Y","INTELSAT 905","2002-027A","27438"
"2002-030A","27445","PAYLOAD","GALAXY 3C","US","2002-06-15","SEAL","","1436.18","0.02","35797","35780","","","0","LARGE","7289","2002","30","A","Y","GALAXY 3C","2002-030A","27445"
"2002-035A","27460","PAYLOAD","EUTE 5 WEST A (STELLAT5)","EUTE","2002-07-05","FRGUI","","1436.08","0.44","35811","35761","","","0","LARGE","7288","2002","35","A","Y","EUTE 5 WEST A (STELLAT5)","2002-035A","27460"
"2002-035B","27461","PAYLOAD","NSTAR C","JPN","2002-07-05","FRGUI","","1436.10","6.55","35824","35749","","","0","LARGE","7289","2002","35","B","Y","NSTAR C","2002-035B","27461"
"2002-040B","27509","PAYLOAD","METEOSAT 8 (MSG 1)","EUME","2002-08-28","FRGUI","","1436.13","6.63","35793","35782","","","0","LARGE","7288","2002","40","B","Y","METEOSAT 8 (MSG 1)","2002-040B","27509"
"2002-040E","39998","DEBRIS","MSG 1 DEB (COOLER COVER)","EUME","2002-08-28","FRGUI","","1423.08","10.51","35560","35502","","","0","SMALL","7289","2002","40","E","Y","MSG 1 DEB (COOLER COVER)","2002-040E","39998"
"2002-040F","39999","DEBRIS","MSG 1 DEB (BAFFLE COVER)","EUME","2002-08-28","FRGUI","","1412.15","9.84","35685","34948","","3","0","SMALL","7071","2002","40","F","Y","MSG 1 DEB (BAFFLE COVER)","2002-040F","39999"
"2002-041A","27513","PAYLOAD","INTELSAT 906","ITSO","2002-09-06","FRGUI","","1436.09","0.16","35796","35777","","","0","LARGE","7288","2002","41","A","Y","INTELSAT 906","2002-041A","27513"
"2002-044A","27528","PAYLOAD","HISPASAT 30W-4","SPN","2002-09-18","AFETR","","1436.08","0.95","35812","35761","","","0","LARGE","7288","2002","44","A","Y","HISPASAT 30W-4","2002-044A","27528"
"2002-051A","27554","PAYLOAD","EUTE 25C (EUTE W5)","EUTE","2002-11-20","AFETR","","1437.61","3.65","35880","35753","","","0","LARGE","7287","2002","51","A","Y","EUTE 25C (EUTE W5)","2002-051A","27554"
"2002-055A","27566","PAYLOAD","TDRS 10","US","2002-12-05","AFETR","","1436.11","6.82","35829","35745","","","0","LARGE","7289","2002","55","A","Y","TDRS 10","2002-055A","27566"
"2002-062A","27632","PAYLOAD","NIMIQ 2","CA","2002-12-29","TTMTR","","1436.07","4.24","35848","35724","","","0","LARGE","7289","2002","62","A","Y","NIMIQ 2","2002-062A","27632"
"2003-007A","27683","PAYLOAD","INTELSAT 907","ITSO","2003-02-15","FRGUI","","1436.09","0.10","35798","35775","","","0","LARGE","7288","2003","7","A","Y","INTELSAT 907","2003-007A","27683"
"2003-008A","27691","PAYLOAD","USA 167","US","2003-03-11","AFETR","","1436.06","6.55","35804","35768","","","0","LARGE","7288","2003","8","A","Y","USA 167","2003-008A","27691"
"2003-008C","27693","ROCKET BODY","IABS R/B","US","2003-03-11","AFETR","","1423.98","11.94","35603","35495","","","0","","7289","2003","8","C","Y","IABS R/B","2003-008C","27693"
"2003-012A","27711","PAYLOAD","USA 169","US","2003-04-08","AFETR","","1436.08","8.99","35796","35776","","","0","LARGE","7289","2003","12","A","Y","USA 169","2003-012A","27711"
"2003-012B","27712","ROCKET BODY","TITAN 4 CENTAUR R/B","US","2003-04-08","AFETR","","1431.58","8.59","35789","35607","","","0","","7289","2003","12","B","Y","TITAN 4 CENTAUR R/B","2003-012B","27712"
"2003-013B","27715","PAYLOAD","GALAXY 12","ITSO","2003-04-09","FRGUI","","1436.09","1.37","35794","35779","","","0","LARGE","7288","2003","13","B","Y","GALAXY 12","2003-013B","27715"
"2003-014A","27718","PAYLOAD","ASIASAT 4","AC","2003-04-12","AFETR","","1436.08","0.04","35795","35778","","","0","LARGE","7289","2003","14","A","Y","ASIASAT 4","2003-014A","27718"
"2003-015A","27775","PAYLOAD","COSMOS 2397","CIS","2003-04-24","TTMTR","","1433.47","10.25","35929","35541","","","0","LARGE","7289","2003","15","A","Y","COSMOS 2397","2003-015A","27775"
"2003-015F","27780","ROCKET BODY","SL-12 R/B(2)","CIS","2003-04-24","TTMTR","","1436.07","10.26","35852","35720","","","0","LARGE","7289","2003","15","F","Y","SL-12 R/B(2)","2003-015F","27780"
"2003-020A","27811","PAYLOAD","HELLAS-SAT 2","GREC","2003-05-13","AFETR","","1436.09","1.79","35798","35775","","","0","LARGE","7288","2003","20","A","Y","HELLAS-SAT 2","2003-020A","27811"
"2003-026A","27825","PAYLOAD","THURAYA 2","UAE","2003-06-10","SEAL","","1436.08","5.86","35808","35764","","","0","LARGE","7289","2003","26","A","Y","THURAYA 2","2003-026A","27825"
"2003-028B","27831","PAYLOAD","OPTUS C1","AUS","2003-06-11","FRGUI","","1436.07","1.29","35811","35761","","","0","LARGE","7288","2003","28","B","Y","OPTUS C1","2003-028B","27831"
"2003-034A","27854","PAYLOAD","GALAXY 23 (TELSTAR 13)","US","2003-08-08","SEAL","","1436.06","0.03","35800","35772","","","0","LARGE","7289","2003","34","A","Y","GALAXY 23 (TELSTAR 13)","2003-034A","27854"
"2003-040A","27875","PAYLOAD","USA 170","US","2003-08-29","AFETR","","1436.11","5.78","35806","35768","","","0","LARGE","7287","2003","40","A","Y","USA 170","2003-040A","27875"
"2003-040C","27877","ROCKET BODY","IABS R/B","US","2003-08-29","AFETR","","1429.34","11.64","35705","35604","","","0","","7289","2003","40","C","Y","IABS R/B","2003-040C","27877"
"2003-041A","27937","PAYLOAD","USA 171","US","2003-09-09","AFETR","","1436.07","11.06","36009","35563","","","0","","7260","2003","41","A","Y","USA 171","2003-041A","27937"
"2003-041B","27938","ROCKET BODY","TITAN 4B CENTAUR R/B","US","2003-09-09","AFETR","","1427.84","11.38","35779","35471","","","0","","7289","2003","41","B","Y","TITAN 4B CENTAUR R/B","2003-041B","27938"
"2003-043E","27951","PAYLOAD","INSAT 3E","IND","2003-09-27","FRGUI","","1428.59","4.67","35692","35587","","","0","LARGE","7289","2003","43","E","Y","INSAT 3E","2003-043E","27951"
"2003-044A","27954","PAYLOAD","HORIZONS 1 (GALAXY 13)","US","2003-10-01","SEAL","","1436.10","0.03","35789","35785","","","0","LARGE","7289","2003","44","A","Y","HORIZONS 1 (GALAXY 13)","2003-044A","27954"
"2003-053A","28089","PAYLOAD","YAMAL 202","CIS","2003-11-24","TTMTR","","1436.08","0.73","35809","35763","","","0","LARGE","7289","2003","53","A","Y","YAMAL 202","2003-053A","28089"
"2003-053B","28094","PAYLOAD","YAMAL 201","CIS","2003-11-24","TTMTR","","1435.63","4.48","35808","35746","","","0","LARGE","7288","2003","53","B","Y","YAMAL 201","2003-053B","28094"
"2003-053E","28119","ROCKET BODY","SL-12 R/B(2)","CIS","2003-11-24","TTMTR","","1439.16","11.83","36796","34897","","","0","LARGE","7289","2003","53","E","Y","SL-12 R/B(2)","2003-053E","28119"
"2003-057A","28117","PAYLOAD","UFO 11 (USA 174)","US","2003-12-18","AFETR","","1436.11","5.99","35814","35759","","","0","LARGE","7287","2003","57","A","Y","UFO 11 (USA 174)","2003-057A","28117"
"2003-060D","28139","ROCKET BODY","SL-12 R/B(2)","CIS","2003-12-28","TTMTR","","1435.31","11.68","35819","35723","","","0","LARGE","7286","2003","60","D","Y","SL-12 R/B(2)","2003-060D","28139"
"2004-004A","28158","PAYLOAD","USA 176","US","2004-02-14","AFETR","","1436.06","9.10","35789","35782","","","0","","7289","2004","4","A","Y","USA 176","2004-004A","28158"
"2004-007A","28184","PAYLOAD","MBSAT","PRC","2004-03-13","AFETR","","1436.15","0.41","35810","35765","","","0","LARGE","7289","2004","7","A","Y","MBSAT","2004-007A","28184"
"2004-008A","28187","PAYLOAD","EUTE 7A (EUTE W3A)","EUTE","2004-03-15","TTMTR","","1436.10","0.21","35804","35770","","","0","LARGE","7289","2004","8","A","Y","EUTE 7A (EUTE W3A)","2004-008A","28187"
"2004-010A","28194","PAYLOAD","RADUGA 1-7","CIS","2004-03-27","TTMTR","","1437.63","11.05","35829","35805","","","0","LARGE","7289","2004","10","A","Y","RADUGA 1-7","2004-010A","28194"
"2004-010F","28256","ROCKET BODY","SL-12 R/B(2)","CIS","2004-03-27","TTMTR","","1438.63","11.07","35968","35705","","","0","MEDIUM","7288","2004","10","F","Y","SL-12 R/B(2)","2004-010F","28256"
"2004-015D","28240","ROCKET BODY","SL-12 R/B(2)","CIS","2004-04-26","TTMTR","","1429.87","11.38","35747","35582","","","0","LARGE","7288","2004","15","D","Y","SL-12 R/B(2)","2004-015D","28240"
"2004-016A","28238","PAYLOAD","DIRECTV 7S","US","2004-05-04","SEAL","","1436.10","0.01","35799","35774","","","0","LARGE","7289","2004","16","A","Y","DIRECTV 7S","2004-016A","28238"
"2004-017A","28252","PAYLOAD","AMC-11 (GE-11)","SES","2004-05-19","AFETR","","1436.08","0.02","35799","35774","","","0","LARGE","7289","2004","17","A","Y","AMC-11 (GE-11)","2004-017A","28252"
"2004-022A","28358","PAYLOAD","INTELSAT 1002","ITSO","2004-06-16","TTMTR","","1436.10","0.01","35798","35775","","","0","LARGE","7289","2004","22","A","Y","INTELSAT 1002","2004-022A","28358"
"2004-027A","28378","PAYLOAD","ANIK F2","CA","2004-07-18","FRGUI","","1436.11","0.02","35788","35786","","","0","LARGE","7289","2004","27","A","Y","ANIK F2","2004-027A","28378"
"2004-041A","28446","PAYLOAD","AMC-15","SES","2004-10-14","TTMTR","","1436.08","0.06","35799","35774","","","0","LARGE","7289","2004","41","A","Y","AMC-15","2004-041A","28446"
"2004-042C","28491","ROCKET BODY","FENGYUN 2C AKM","PRC","2004-10-19","XSC","","1420.99","10.19","35594","35387","","","0","MEDIUM","7289","2004","42","C","Y","FENGYUN 2C AKM","2004-042C","28491"
"2004-042D","40000","DEBRIS","FENGYUN 2C DEB","PRC","2004-10-19","XSC","","1435.64","10.35","36104","35452","","","0","SMALL","7266","2004","42","D","Y","FENGYUN 2C DEB","2004-042D","40000"
"2004-043D","28466","ROCKET BODY","SL-12 R/B(2)","CIS","2004-10-29","TTMTR","","1437.70","11.08","35848","35788","","","0","LARGE","7287","2004","43","D","Y","SL-12 R/B(2)","2004-043D","28466"
"2004-048A","28472","PAYLOAD","AMC-16","SES","2004-12-17","AFETR","","1436.10","0.06","35798","35775","","","0","LARGE","7289","2004","48","A","Y","AMC-16","2004-048A","28472"
"2005-003A","28526","PAYLOAD","NSS 10 (AMC-12)","SES","2005-02-03","TTMTR","","1436.10","0.89","35798","35776","","","0","LARGE","7289","2005","3","A","Y","NSS 10 (AMC-12)","2005-003A","28526"
"2005-005A","28542","PAYLOAD","XTAR-EUR","US","2005-02-12","FRGUI","","1436.07","0.01","35797","35775","","","0","LARGE","7288","2005","5","A","Y","XTAR-EUR","2005-005A","28542"
"2005-008A","28626","PAYLOAD","XM-3","US","2005-03-01","SEAL","","1436.09","0.00","35787","35786","","","0","LARGE","7289","2005","8","A","Y","XM-3","2005-008A","28626"
"2005-009A","28628","PAYLOAD","INMARSAT 4-F1","IM","2005-03-11","AFETR","","1436.10","3.16","35799","35775","","","0","LARGE","7289","2005","9","A","Y","INMARSAT 4-F1","2005-009A","28628"
"2005-010F","28634","ROCKET BODY","SL-12 R/B(2)","CIS","2005-03-29","TTMTR","","1435.28","10.80","35852","35689","","","0","LARGE","7288","2005","10","F","Y","SL-12 R/B(2)","2005-010F","28634"
"2005-012A","28638","PAYLOAD","APSTAR 6","PRC","2005-04-12","XSC","","1436.10","1.53","35811","35762","","","0","LARGE","7288","2005","12","A","Y","APSTAR 6","2005-012A","28638"
"2005-019A","28659","PAYLOAD","DIRECTV 8","US","2005-05-22","TTMTR","","1436.10","0.01","35799","35774","","","0","LARGE","7289","2005","19","A","Y","DIRECTV 8","2005-019A","28659"
"2005-022A","28702","PAYLOAD","GALAXY 28 (IA 8)","ITSO","2005-06-23","SEAL","","1436.09","0.02","35797","35776","","","0","LARGE","7288","2005","22","A","Y","GALAXY 28 (IA 8)","2005-022A","28702"
"2005-023A","28707","PAYLOAD","EXPRESS AM-3","CIS","2005-06-24","TTMTR","","1436.10","1.72","35791","35782","","","0","LARGE","7289","2005","23","A","Y","EXPRESS AM-3","2005-023A","28707"
"2005-023H","28704","ROCKET BODY","SL-12 R/B(2)","CIS","2005-06-24","TTMTR","","1428.52","10.55","35706","35570","","","0","LARGE","7287","2005","23","H","Y","SL-12 R/B(2)","2005-023H","28704"
"2005-028A","28786","PAYLOAD","IPSTAR 1","THAI","2005-08-11","FRGUI","","1436.08","0.01","35792","35781","","","0","LARGE","7287","2005","28","A","Y","IPSTAR 1","2005-028A","28786"
"2005-030A","28790","PAYLOAD","GALAXY 14","US","2005-08-13","TTMTR","","1436.09","0.06","35797","35777","","","0","LARGE","7289","2005","30","A","Y","GALAXY 14","2005-030A","28790"
"2005-036A","28868","PAYLOAD","ANIK F1-R","CA","2005-09-08","TTMTR","","1436.10","0.05","35799","35774","","","0","LARGE","7289","2005","36","A","Y","ANIK F1-R","2005-036A","28868"
"2005-041A","28884","PAYLOAD","GALAXY 15","ITSO","2005-10-13","FRGUI","","1436.11","0.03","35794","35779","","","0","LARGE","7289","2005","41","A","Y","GALAXY 15","2005-041A","28884"
"2005-041B","28885","PAYLOAD","SYRACUSE 3A","FR","2005-10-13","FRGUI","","1436.08","0.03","35803","35770","","","0","LARGE","7289","2005","41","B","Y","SYRACUSE 3A","2005-041B","28885"
"2005-044A","28899","PAYLOAD","INMARSAT 4-F2","IM","2005-11-08","SEAL","","1436.09","3.01","35798","35775","","","0","LARGE","7289","2005","44","A","Y","INMARSAT 4-F2","2005-044A","28899"
"2005-046A","28902","PAYLOAD","TELKOM 2","INDO","2005-11-16","FRGUI","","1436.10","0.04","35794","35779","","","0","LARGE","7289","2005","46","A","Y","TELKOM 2","2005-046A","28902"
"2005-046B","28903","PAYLOAD","SPACEWAY 2","US","2005-11-16","FRGUI","","1436.09","0.09","35787","35785","","","0","LARGE","7289","2005","46","B","Y","SPACEWAY 2","2005-046B","28903"
"2005-049B","28912","PAYLOAD","METEOSAT 9 (MSG 2)","EUME","2005-12-21","FRGUI","","1436.17","4.31","35793","35783","","","0","LARGE","7288","2005","49","B","Y","METEOSAT 9 (MSG 2)","2005-049B","28912"
"2005-049E","29106","DEBRIS","MSG 2 DEB (COOLER COVER)","EUME","2005-12-21","FRGUI","","1423.34","9.51","35551","35522","","","0","SMALL","7288","2005","49","E","Y","MSG 2 DEB (COOLER COVER)","2005-049E","29106"
"2005-049F","29676","DEBRIS","MSG 2 DEB (BAFFLE COVER)","EUME","2005-12-21","FRGUI","","1408.55","8.44","35408","35084","","3","0","SMALL","7273","2005","49","F","Y","MSG 2 DEB (BAFFLE COVER)","2005-049F","29676"
"2005-052A","28924","PAYLOAD","EUTE 172A (GE 23)","EUTE","2005-12-29","TTMTR","","1436.08","0.07","35812","35761","","","0","LARGE","7289","2005","52","A","Y","EUTE 172A (GE 23)","2005-052A","28924"
"2006-003A","28935","PAYLOAD","ECHOSTAR 10","US","2006-02-15","SEAL","","1436.10","0.05","35793","35780","","","0","LARGE","7288","2006","3","A","Y","ECHOSTAR 10","2006-003A","28935"
"2006-004A","28937","PAYLOAD","MTSAT 2","JPN","2006-02-18","TNSTA","","1436.06","0.03","35792","35780","","","0","LARGE","7289","2006","4","A","Y","MTSAT 2","2006-004A","28937"
"2006-007A","28945","PAYLOAD","SPAINSAT","SPN","2006-03-11","FRGUI","","1436.11","0.02","35796","35778","","","0","LARGE","7289","2006","7","A","Y","SPAINSAT","2006-007A","28945"
"2006-007B","28946","PAYLOAD","EUTE HOT BIRD 13E (HB 7A","EUTE","2006-03-11","FRGUI","","1436.11","0.05","35801","35773","","","0","LARGE","7289","2006","7","B","Y","EUTE HOT BIRD 13E (HB 7A","2006-007B","28946"
"2006-010A","29045","PAYLOAD","JCSAT 9","JPN","2006-04-12","SEAL","","1436.10","0.03","35794","35780","","","0","LARGE","7289","2006","10","A","Y","JCSAT 9","2006-010A","29045"
"2006-012A","29055","PAYLOAD","ASTRA 1KR","SES","2006-04-20","AFETR","","1436.10","0.04","35792","35782","","","0","LARGE","7288","2006","12","A","Y","ASTRA 1KR","2006-012A","29055"
"2006-018A","29155","PAYLOAD","GOES 13","US","2006-05-24","AFETR","","1436.09","0.27","35804","35768","","","0","LARGE","7289","2006","18","A","Y","GOES 13","2006-018A","29155"
"2006-020A","29162","PAYLOAD","EUTE 113 WEST A(SATMEX 6","EUTE","2006-05-27","FRGUI","","1436.08","0.01","35800","35773","","","0","LARGE","7289","2006","20","A","Y","EUTE 113 WEST A(SATMEX 6","2006-020A","29162"
"2006-022D","29233","ROCKET BODY","SL-12 R/B(2)","CIS","2006-06-17","TTMTR","","1425.71","9.83","35813","35353","","","0","LARGE","7289","2006","22","D","Y","SL-12 R/B(2)","2006-022D","29233"
"2006-023A","29236","PAYLOAD","GALAXY 16","US","2006-06-18","SEAL","","1436.17","0.01","35803","35773","","","0","LARGE","7289","2006","23","A","Y","GALAXY 16","2006-023A","29236"
"2006-032A","29270","PAYLOAD","EUTE HOT BIRD 13B (HB 8)","EUTE","2006-08-04","TTMTR","","1436.11","0.09","35809","35764","","","0","LARGE","7288","2006","32","A","Y","EUTE HOT BIRD 13B (HB 8)","2006-032A","29270"
"2006-033A","29272","PAYLOAD","JCSAT 10","JPN","2006-08-11","FRGUI","","1436.10","0.01","35796","35778","","","0","LARGE","7289","2006","33","A","Y","JCSAT 10","2006-033A","29272"
"2006-033B","29273","PAYLOAD","SYRACUSE 3B","FR","2006-08-11","FRGUI","","1436.12","0.01","35809","35765","","","0","LARGE","7289","2006","33","B","Y","SYRACUSE 3B","2006-033B","29273"
"2006-034A","29349","PAYLOAD","KOREASAT 5","SKOR","2006-08-22","SEAL","","1436.07","0.01","35790","35782","","","0","LARGE","7289","2006","34","A","Y","KOREASAT 5","2006-034A","29349"
"2006-038A","29398","PAYLOAD","CHINASAT 22A","PRC","2006-09-12","XSC","","1438.96","7.53","35874","35811","","","0","LARGE","7289","2006","38","A","Y","CHINASAT 22A","2006-038A","29398"
"2006-043A","29494","PAYLOAD","DIRECTV 9S","US","2006-10-13","FRGUI","","1436.09","0.01","35798","35775","","","0","LARGE","7286","2006","43","A","Y","DIRECTV 9S","2006-043A","29494"
"2006-043B","29495","PAYLOAD","OPTUS D1","AUS","2006-10-13","FRGUI","","1436.09","0.01","35801","35772","","","0","LARGE","7283","2006","43","B","Y","OPTUS D1","2006-043B","29495"
"2006-049A","29520","PAYLOAD","XM-4","US","2006-10-30","SEAL","","1436.09","0.00","35787","35786","","","0","LARGE","7289","2006","49","A","Y","XM-4","2006-049A","29520"
"2006-051A","29526","PAYLOAD","ARABSAT 4B","AB","2006-11-08","TTMTR","","1436.09","0.05","35805","35768","","","0","SMALL","7289","2006","51","A","Y","ARABSAT 4B","2006-051A","29526"
"2006-053D","33458","DEBRIS","FENGYUN 2D DEB","PRC","2006-12-08","XSC","","1436.03","7.69","36116","35455","","","0","SMALL","7282","2006","53","D","Y","FENGYUN 2D DEB","2006-053D","33458"
"2006-054A","29643","PAYLOAD","WILDBLUE 1","US","2006-12-08","FRGUI","","1436.09","0.02","35793","35781","","","0","LARGE","7289","2006","54","A","Y","WILDBLUE 1","2006-054A","29643"
"2006-054B","29644","PAYLOAD","AMC-18","SES","2006-12-08","FRGUI","","1436.10","0.00","35797","35776","","","0","LARGE","7289","2006","54","B","Y","AMC-18","2006-054B","29644"
"2006-056A","29648","PAYLOAD","MEASAT 3","MALA","2006-12-11","TTMTR","","1436.09","0.07","35796","35777","","","0","LARGE","7288","2006","56","A","Y","MEASAT 3","2006-056A","29648"
"2007-007A","30793","PAYLOAD","INSAT 4B","IND","2007-03-11","FRGUI","","1436.07","0.32","35803","35769","","","0","LARGE","7289","2007","7","A","Y","INSAT 4B","2007-007A","30793"
"2007-007B","30794","PAYLOAD","SKYNET 5A","UK","2007-03-11","FRGUI","","1436.11","0.44","35803","35770","","","0","LARGE","7289","2007","7","B","Y","SKYNET 5A","2007-007B","30794"
"2007-009A","31102","PAYLOAD","ANIK F3","CA","2007-04-09","TTMTR","","1436.13","0.01","35796","35778","","","0","LARGE","7289","2007","9","A","Y","ANIK F3","2007-009A","31102"
"2007-016A","31306","PAYLOAD","ASTRA 1L","SES","2007-05-04","FRGUI","","1436.10","0.05","35801","35772","","","0","LARGE","7289","2007","16","A","Y","ASTRA 1L","2007-016A","31306"
"2007-016B","31307","PAYLOAD","GALAXY 17","US","2007-05-04","FRGUI","","1436.09","0.01","35801","35772","","","0","LARGE","7289","2007","16","B","Y","GALAXY 17","2007-016B","31307"
"2007-018A","31395","PAYLOAD","NIGCOMSAT 1","NIG","2007-05-13","XSC","","1436.01","8.27","35813","35757","","","0","LARGE","7289","2007","18","A","Y","NIGCOMSAT 1","2007-018A","31395"
"2007-031A","31800","PAYLOAD","CHINASAT 6B","PRC","2007-07-05","XSC","","1436.05","0.01","35800","35772","","","0","LARGE","7289","2007","31","A","Y","CHINASAT 6B","2007-031A","31800"
"2007-032A","31862","PAYLOAD","DIRECTV 10","US","2007-07-07","TTMTR","","1436.10","0.04","35788","35786","","","0","LARGE","7289","2007","32","A","Y","DIRECTV 10","2007-032A","31862"
"2007-036A","32018","PAYLOAD","SPACEWAY 3","US","2007-08-14","FRGUI","","1436.12","0.00","35787","35787","","","0","LARGE","7289","2007","36","A","Y","SPACEWAY 3","2007-036A","32018"
